id	subtask_a	tweet
22123	0	@USER @USER Apparently Twitter did not like your Ellison post. Screen capped anyways and will post elsewhere.. #MAGA
97226	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Better bring out antifa Face With Tears of Joy 
71535	0	@USER I am sorry you think @USER is telling you the truth on his Twitter feed.  He is not.  He is an employee of the @USER and gets paid to lie.  It is his job.
91603	1	@USER we're defo living in the last days
83029	0	@USER Now do gun control
69109	0	@USER @USER @USER @USER @USER Liberals Do not Appreciate Your Sarcasm. They Thought You Were On Their Side.
15689	1	   @USER Just think. She is infinitely funnier than you. Obviously..D'uh huh.     😮       
84372	0	@USER @USER Anything he does right now will be over shadowed by Florence.  I think he is holding till after the storm.
93158	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Who cares who is deadlier? Are you antifa?
94323	1	@USER Like if alt right dudes were born in Berkeley they'd be antifa
59118	0	Come on #maga
55997	1	@USER After listening to your well thought out arguments on gun control I would like to respond to your key points with my counter argument.  I DON'T LIKE YOUR GASSES.
20068	0	@USER @USER @USER He is talking about you big O.
54558	0	@USER Missing words are politically motivated. I have visited Israel in the past four times. I am not anti Semitic. There is more anti Semitism and racism in the @USER party. I have never encountered anti Semitic thoughts or actions in the @USER party.
87687	0	.@USER oldest son of President Ronald Reagan—lays out the case for why 'Conservatives Should Back #NetNeutrality' URL No wonder why over 80% of Democratic AND Republican voters oppose the FCC's repeal! Call Congress today: URL
92284	1	@USER @USER This unfortunately is the real way Democrats feel about Blacks! If they could they would put us all on the Plantation! Socialism is making citizens slaves to the Government! The Conservatives will never let that happen! This very kind of Treason is why we have the 2 Amendment!
76805	0	@USER @USER Yeah like conservatives are synonymous with truth telling. Pleeease.
26167	0	@USER the criminals need gun control
70721	0	   @USER You act like that won't be fun for both of us.      She contemplates getting down, he is been gone for a few minutes and she is just standing on a chair like a weirdo.   Just as she is about to get down she sees him walk through the door.       Technically I only thought about it.           
61006	1	@USER This will be settled and will never see a jury. We will never know the truth. Maybe she grabbed him first while swapping spit or he is really that stupid to just grab her. Either way I doubt we will ever know the complete truth.
63524	1	   @USER @USER @USER @USER @USER @USER @USER This women is a vile example of the far left lunacy. She is using the Alinsky, Rules for Radicals Handbook.     No matter what u have to do, (lie,steal,use violence etc. )u must destroy the conservatives. They lack character &amp; have no moral code.       
69757	1	@USER Who does he think he is the dumb Donald!!!!
34873	0	IN HONOR OF #ConstitutionDay  I PURCHASED A #TRUMP t-SHIRT AND A #MAGA HAT  #TRUMPTRAIN #LIBERTY #FREEDOM #AMERICA #USA #LIBERTY URL
70014	1	   @USER So, I tuned into the Emmys last night, I watched for a whole 5 SECONDS before some celebrity, I had never heard of, started talking about their platform.      Click. Liberals ruin everything.       
59793	0	@USER @USER That's not what he is saying. Situations are similar.
47451	0	@USER @USER @USER But the judges decision was totally biased as he is a personal friend and university prof of Tory's.
30181	0	@USER I just have to assume you are the MasterMind?
77620	1	@USER So a pathological liar is going to give the Judge a lecture on credibility because the judge won not admit to something he did not do...   and we are the stupid ones....  Flushed Face    And liberals have no shame in the ignorance of their elected representatives.
78559	0	@USER @USER @USER withdraw. Trump has a whole list of conservatives to pick from.
51950	0	@USER @USER tough to speak your mind at work if your a conservative..amazing that this occurred in work setting. Bizarre.
