id	subtask_a	tweet
77319	1	@USER @USER ANTIFA is not giving death threats to professor Ford or threatening violence if their candidate loses or Spanky is impeached.
30517	0	@USER @USER @USER Have you seen or listened to your ANTIFA pals?
69077	0	@USER @USER In case of antifa take a little bat or something. Good for you- more of should do that kind of thing.
67758	0	@USER Your titles scare me a little bit. ;-)
35944	0	@USER &gt;Eradicating HIV and Malaria in the middle of Africa  Good bloody luck
48223	0	@USER @USER The only interaction of Tory volunteers with FCP volunteers that I witnessed today was the one demanding that our float be moved to the back of the parade. #ableg #cdnpoli
47168	0	@USER And who seems to be getting things done.
53947	0	I added a video to a @USER playlist URL Combat mon frere vs Ismael et Maga assassin vs David le boxer (YFC 2)
49504	1	@USER So has the Law changed...you just make an allegation now days and your guilty until proven innocent. Liberals are mentally ill!
66291	0	@USER Straight up different.  Thank Joe Biden for that one.  I also wonder the outcome if her name had been Antifa Hill.
31229	1	@USER This game sucks donkey balls
75850	0	@USER Yo for real you are gorgeous
88546	1	@USER Absolutely should be a nail in the coffin.... for Hilliary
29241	0	@USER @USER I hope he gets on twitter so I can tell him how amazing he is.  Red Heart  Grinning Face With Smiling Eyes 
19842	0	@USER Who are “they” Gun control has been tried and is a proven failure. This is why people do not vote democrat. They refuse to admit reality. Gun control dose not work.
69232	0	@USER So the overwhelming liberals in the populated states can make policy for the rest of America with whom they have no clue about.  Just because California has the biggest population does not mean the U.S. shares in their values.  Get a clue Hillary.
36471	0	@USER @USER Doesn't he partly fund Antifa?
32897	1	@USER He is a DUMBASS !!!!!
62072	1	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER ...and #LeviStrauss wanting gun control How many of us wonder why the heck do they want our freedoms taken away ~ or is it just selective freedoms? URL
95444	1	@USER At this point in time... I do not think Pres. Trump gives a sh Asterisk t... and neither do I! LOL URL
51172	0	@USER @USER O.K. Conservatives get to the polls. Vote red.
62481	1	@USER donnie jr. you and your family owe the country an apology for taking your criminal activities into OUR White House You are lining your pockets while your father is unfit and making a mockery of our republic. Shame on you and your family. Justice will prevail
71895	0	   A Harvard/Harris Poll conducted this year found that 48 percent of black Americans said they would like to see between only one and 250,000 legal immigrants brought to the U.S. a year.     URL #MAGA #tcot       
78366	0	@USER Any doubt that @USER have officially become The National Socialist American Workers Party is gone. With ppl like those on @USER and @USER acting as Der Sturmer and #Antifa as their Einsatzgruppen/Waffen SS detachment.
39021	1	@USER Oh my Carmen. He is SO FRICKING CUTE
68840	1	@USER Chelsea is as crazy as her mother
96837	0	@USER It is time the #Conservatives #binnedBoris and sent 'lyin Lynton back to Australia.
51815	0	@USER @USER @USER The 2015 manifesto promised me my vote back. So where is it? You think Brexit would have gone through if all the Brits in the EU27 had been allowed to vote? The referendum was gerrymandered.
62023	0	   @USER   THE METOO MOVEMENT MUST BE AN EXTENSION OF ANTIFA AND IS A  COMPLETE JOKE! IF THIS MOVEMENT WASN'T SELECTIVE, JOE BIDEN WOULD BE IN COURT FOR FONDING GIRLS ON CAMERA    ! URL   
10253	0	@USER @USER you are awesome! Thank you. You give humanity hope!
21367	0	@USER GOOBER
33797	0	@USER Another uninformed
11160	0	@USER I forgot he is their foster child!
32916	1	   @USER And the brainless #DEMS wants us to believe that he doesn't have the majority. Liberals is just like their leaders     the corrupts #Obama and #CrookedHillary both are real bad losers #MAGA #TRUMP       
47427	0	@USER No fucking way he said this!
87052	0	@USER @USER Such supposedly smart people didn't think for one moment that in the audience there are people who voted Trump and are scared shitless hearing the top brass speak that way.
29556	0	@USER I'm not surprised. It takes a sick woman to make this type of accusations. The kind you can only find on the far left. Liberals are praying that the really weak members of the GOP like Collins and Flake will pull back their support.
18547	1	@USER @USER California gun control is direct result of white people scared of Black Panthers using their right to bear arms. NRA had no problem with that gun control!
32688	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER or where 25 Oct 2005 Brazil citizens overwhelming voted “No” on the government implementing strict gun control by a factor of 63.9%  And the Brazilian government still violates that referendum everyday as Brazilians are murdered w/zero effective method of self defense
57850	0	   ...If we claim to be without sin, we deceive ourselves and the truth is not in us. If we confess our sins, he is faithful and just and will forgive us our sins and purify us from all unrighteousness. (1 John 1:5-9)       
82607	1	@USER @USER And yet millions of permit holding people carried legally concealed firearms that same day and did not hurt themselves or anyone else.   But yet they want to have stronger gun control.   Idiots!   Face With Raised Eyebrow   Our wonderful media has to hype incidents that fits their agenda.
82339	1	@USER Yes do hurt your selves gun control freaks.
98077	0	@USER @USER @USER @USER @USER You get more like this guy with every hysterical tweet URL
62815	0	@USER He always shows dedication at what he does no wonder he is the best URL
34510	1	@USER @USER @USER Bullshit! Regulations are good because it keeps conservatives from striping our land into the Abyss
53501	1	@USER the owner of my culo
69928	1	Now she scarred herself for life lol #MAGA URL
31853	1	@USER you fucking -
13872	1	Confirm the MAN! THE LEFT WING ACTIVIST IS A LIAR WHO'S STORY CHANGES! NO HARD EVIDENCE! #ChristineBlaseyFord Innocent until proven guilty! #ConfirmKavanaugh  #MAGA  @USER  #WeakRinos #Republicans
30791	0	@USER Reagan also signed the first gun control bill as governor of CA
80385	0	@USER Awe Hogwash do we really need you to overstate the obvious?
54292	0	30+ years as a JUDGE...6 Extensive backgrounds...NOT a peep...link to TRUMP...BOOM... Do conservatives only rape liberals??? URL
28985	1	I'm Assuming I'm Not Going to Get an Answer': Brainless  #Liberal Stooge Ocasio-Cortez  .@USER on  dollar 40T Policy Plan URL #WakeUpAmerica  THIS is NOT America's future VOTE Republican  or surrender America to these #DEM morons @USER #MAGA
52375	0	   (1) This man seriously needs mental health treatment and should have his firearms confiscated until he is no longer a danger to himself or others.  (2) I'm waiting for gun control advocates to add this to their list of school shootings.      (3) Who buys .22 caliber handguns? Why? URL   
74004	1	@USER @USER Leftists showing yet again how vile they can be
70838	1	@USER He is a drunk crazy man.
64577	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER HONORED TO BE INCLUDED WITH ALL THESE FINE PATRIOTS ! THANK YOU RENA ! #MAGA 🇺🇸 Grinning Face  Two Hearts 🇺🇸 DEAN !  @USER URL
44448	0	@USER Please shut up Ontario is seeing what conservatives stand for @USER is not helping you loose this province your never going anywhere.. Not they you will any way your completely out of tune with Canadian Mr. Harper oops I mean Mr. Scheer common mistake you so much alike.
53928	0	@USER You are not alone. I was sexually assaulted by a fellow law student in 1978. I never reported it because I didn't think I would be believed. However something happened that made me realize I wasn't his only victim. Then I felt I would made a colossal mistake.
45337	0	@USER But Liberals do.
85707	0	@USER Another terrorist attack not reported by msm
63292	0	@USER dont know who you are so imma just URL
15991	1	@USER All that money had not made u smarter.
25009	0	@USER Yes!! He is from Gilmer!! It makes me laugh so much!
90990	0	@USER U both r my lifeline Red Heart  Folded Hands  Face With Tears of Joy  @USER
65785	0	@USER Always thought H Ford was a level headed guy! Guess not! Note to Ford: climate change is summer-fall- winter-spring!! Happens every year! Get over it!
38837	1	@USER Yeah we need some more made up bullshit protestors and antifa lol time for an epic beatdown Winking Face 
94182	0	@USER @USER Unfortunately you're right. Keep it real.  SHE is the assault weapon!
77653	0	@USER She is Real Rocky  Fire  Fire  Fire  Oh My God !!
27238	0	@USER Thank you to everyone for making this possible you are amazing and so are the beautiful bears. I'm a member of Olivers Army and I appreciate everything you do to make lives better.
12892	0	@USER “Yeah we got everything sorted that needed to be sorted” she is still only taking small sips of her wine unusual for Emily but she guessed JJ would not profile her
16885	1	@USER By the way why do not you move to Haiti ? You liberals seem to make shit holes out of large cities. So go somewhere where it is already a shit hole so you do not have to do any work !
46581	0	@USER Yes she is
41517	0	@USER @USER @USER He tried this before and it went nowhere. He is 100% pro gun control. Done.
22717	0	@USER @USER @USER @USER @USER He could have killed as many with a hunting rifle with the time and vantage he had. He had close to an hour before police entered his room. His actual shooting was over 10 min. Making this about gun control is just going to get more people killed. We need to be smarter.
88539	0	   @USER @USER Aha yes, I see that. The individual sense of needing to belong to a winning team     because of the constant conditioning of self-devaluation. I see a strong sense of this on the Q side but on the left/hillary/antifa side as well regardless if they think they're winning or not.       
65786	0	@USER @USER Oh no I know why that I just do not know what she is talking about because I do not see a tweet she is repling too lol
54437	0	@USER And here we have another demonstration that gun free zones do not work. Brought to you by a liberal who more than likely supports stricter gun control.
19514	1	Should not pussy grabbing @USER be the one wearing the gloves while handling food? #MAGA URL
57943	0	@USER You have no plan for the environment. Even conservatives should be able to understand that you have to be able to live on the planet to make money there.
66328	0	@USER @USER This is what happens when you tell white liberals that they do not get to congratulate themselves on how woke they are until they put their money where their mouth is. That simple fact of life breaks their brains.
34317	1	   @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa doesn't beat facsists to try to get them to change their mind - they know it's a lost cause to try to change a fascist's mind. They do it to scare them into hiding, to demoralize them, and to stop the spread of their hateful ideology. There is no forcing views on others    .       
44837	0	@USER @USER SOROS is at the root of everything and anything anti American. He has his money in Hollywood all the way to Islam and ANTIFA to illegals . URL
36289	1	#FireMorningJoe he is cut from the same cloth as all other conservatives. His misogyny and bigotry are always on display. He is responsible for Trump. URL
80570	1	@USER @USER Truly has got to be the most idiotic thing I've ever seen.
43185	0	@USER @USER Brigitte Gabriel has experienced a life that most would have nightmares from. She is sounding the alarm for Americans. Buy her book pay attention to what she is warning America about
86477	1	@USER @USER @USER @USER @USER @USER @USER @USER @USER It does work. If you want to control a population.  Australian gun control had no effect on homicides.
67080	0	@USER @USER Poor baby.
96270	0	@USER @USER @USER @USER Antifa = Democrats = Dixiecrats = KKK URL URL
44015	1	@USER @USER Liberals ruin everything!
48060	0	   @USER @USER @USER And do not forget his telling a primarily black liberal audience conservatives want to put them back in chains           
31065	0	@USER Sad for both!!! To be exploited and also to have a reputation destroyed! Now I have read she is  part of Antifa! ????!
11411	1	@USER That is what happens when you let a liberal get a hold of a gun.  That would be a good place to start gun control.  Ban liberals from getting guns.
10133	1	@USER @USER You look happy .MAGA
22128	0	@USER @USER @USER Trump proposes racial profiling as a tactic 'to start thinking about' URL
36518	0	@USER Introducing my sweet sweet baby king! He is always sooo nice! And when I try to sit on the sofa he NEVER attacks me! URL
59559	0	@USER @USER @USER There all gone tho and Inputed them from bottom to top with the first 20seconds of your tweet ! You good 1 Tmart  Thumbs Up 🏻
99618	0	   @USER @USER Exactly. He is on record basically saying the President is above the law.     It should be noted that the #gop is fine with this. Rudy has his own issues. URL   
53309	0	#KamalaHarris The New Dem Emperor with No Clothes Taxpayers Funded ‘Unprecedented' Armed Protection for Gun Control Sen. Kamala Harris URL via @USER
29497	1	@USER Yet she is fat herself.
84329	0	@USER @USER There was plenty of evidence that he was guilty of what Hill accused him of but since conf hearings are not about guilty/innocence got on the bench. Times are diff now. Why as a journalist you do not call out white supremacy/alt-right but Antifa and pick on @USER
50315	0	@USER @USER You do not understand who he is and is capablities. Despite the proof in the economy.  My hypothesis is that you have been lied to by liberals your entire life and are believing what you are told. The liberal media made bill Clinton look good and could do the same with trump.
97959	0	..oath must be subpoenaed to testify. There is a lifetime appointment at stake here. Please do it right this time &amp; do not allow  Orrin Hatch who has already made up his mind she is lying be allowed to question her. His kind of questions could invite a lawsuit.
66524	0	@USER @USER Y'all are the best
97300	1	@USER @USER @USER What a joke! She is a Gem alright!! She is a Racist phony! Right along with this Racist Phony. That thinks she will follow me from her second account. And block me. Because I speak the truth. I could care less about follower's. Like it's a big party. I care that they discriminate URL
12919	0	@USER Indeed he is.
40855	0	@USER @USER @USER Because i'm a little concerned about the Q followers because they slowly become more and more a sort of right wing sjw antifa thingie  (Also excuse me for my horrible English it's not my native languase and didn't had much schooling in it so i'm sorry if it sucks.  Grinning Face With Sweat )
84100	0	@USER Yep Antifa are literally Hitler.
